East,North,Lat,Lon,GW
695906.1,3896423.8,35.19428273,26.15343319,40
602112.543,3896425.438,35.20823669,25.12347829,2
611036,3896433,35.20735566,25.22149644,100
609041,3896435,35.20759279,25.19958359,3
621637,3896442,35.20620606,25.33793524,10
604380,3896443,35.20816134,25.14838718,4
598325,3896445,35.20879196,25.08187611,3
621142,3896452,35.20635617,25.33249997,3
621472,3896452,35.20631622,25.33612447,5
688363,3896461,35.1960626,26.07063871,95
593221,3896470,35.20950536,25.0258124,1
600638,3896480,35.2088778,25.10728785,5
609099.1,3896488.7,35.20807057,25.20022889,145
691586,3896497,35.19577664,26.10602784,4
598349.9,3896499.12,35.20927744,25.08215611,3
650564,3896505,35.20284634,25.65563116,142.5
692130,3896513,35.19581678,26.1120033,10
691956,3896515,35.19586811,26.11009369,2.15
691704,3896517,35.19593432,26.10732783,5
621554,3896519,35.20691026,25.33703501,4
692011,3896520,35.19590264,26.11069861,2.1
600726,3896521,35.20923859,25.10825951,2
594108,3896534,35.20999941,25.03556339,2
602873,3896536,35.20915565,25.13184532,0.5
621826,3896540,35.20706654,25.3400256,3
692603,3896540,35.19596937,26.11720192,30
600587,3896545,35.20946893,25.10673558,5
610558,3896549,35.20845426,25.21626169,140
599426,3896558,35.20970204,25.09398389,1
598351,3896562,35.20984422,25.08217571,3
621475,3896563,35.20731649,25.33617381,3.5
600776,3896564,35.20962123,25.10881402,19
696080,3896567,35.19553909,26.15537617,2
598404.517,3896571.322,35.20992301,25.0827647,2
693688,3896572,35.19604882,26.12911987,5
623913.9,3896582.2,35.20719097,25.36296407,18
689683.8,3896585.5,35.19693561,26.08516671,100
692119.2,3896586.5,35.19648115,26.11190189,2
691972,3896590,35.19654087,26.11028681,6
692058,3896594,35.19656046,26.11123181,4
693702.211,3896595.911,35.19626154,26.1292815,3
691928,3896605,35.19668446,26.1098073,2
691676.57,3896606.22,35.19674352,26.10704749,1
600456,3896613,35.21009512,25.1053049,1.7
685300,3896624,35.19810195,26.03705008,227.2
692208,3896631,35.19686513,26.11288708,4.5
650275,3896633,35.20404341,25.65248095,131
692178,3896651,35.1970511,26.11256242,2.3
598419,3896662,35.21073909,25.08293465,3
691876,3896668,35.1972621,26.10925114,3.1
598358,3896682,35.21092539,25.08226696,3
691723,3896687,35.19746256,26.10757599,8
692051,3896687,35.19739982,26.11117666,4
692225,3896693,35.19742055,26.11308817,1.8
693142,3896696,35.19727145,26.12315532,42
696834,3896700,35.19658986,26.16368464,5
684181,3896702,35.19901094,26.0247828,62
691701,3896703,35.19761094,26.1073382,5.1
654615.65,3896703.63,35.20401999,25.70016001,38
692955,3896730,35.19761381,26.12111048,10
598353.367,3896734.538,35.2113995,25.08222235,3
691900,3896737,35.19787926,26.10953069,4
692001,3896744,35.19792301,26.11064107,2
692022,3896744,35.19791899,26.1108716,2
691010,3896749,35.19815727,26.09976326,10
682043,3896751,35.19984284,26.00132146,2
691912,3896764,35.19812027,26.10966871,1.5
598512.9,3896765.12,35.21165954,25.0839785,3
598492,3896767,35.21167854,25.08374913,3
598455.796,3896791.82,35.21190587,25.0833544,2
622681.9,3896803.7,35.20933928,25.34946561,6
620500,3896806,35.20962477,25.32550051,15
618866,3896813,35.20988304,25.30755388,170
691801,3896813,35.19858304,26.1084616,2.8
691993,3896817,35.19858235,26.11057027,0.5
593794,3896818,35.21258931,25.0321465,15
621169,3896819,35.20966129,25.33285059,7
654591,3896835,35.20520785,25.699914,64.9
650603,3896844,35.205896,25.65612147,134.75
691832,3896852,35.19892854,26.108811,1.9
691020,3896857,35.19912856,26.0998981,8.3
692033,3896865,35.19900722,26.11102058,4.5
621785.8,3896874,35.21008232,25.33963352,3
691860,3896877,35.19914846,26.1091242,3.1
650277,3896880,35.20626941,25.65254802,139
691977,3896881,35.19916211,26.11040955,4
654749,3896882,35.20560709,25.70165789,57.7
691840,3896902,35.19937756,26.10891047,10
692524,3896903,35.19925551,26.11641958,2
654522,3896911,35.20590348,25.69917056,74.05
604683,3896912,35.21235789,25.15177515,3
692037,3896912,35.19942997,26.11107545,0.6
691854,3896915,35.19949202,26.10906719,2.1
692004,3896921,35.19951738,26.11071528,1
692003,3896928,35.19958065,26.11070593,2
654762,3896934,35.20607376,25.70181043,61.7
692535,3896934,35.19953274,26.11654759,3.3
598550,3896942,35.21325055,25.08440725,2
691640,3896947,35.19982128,26.10672536,3
621744,3896954,35.21080857,25.33918624,3
600891,3896956,35.21314369,25.11012537,1
691753,3896956,35.19988079,26.10796797,4.5
691879,3896956,35.19985669,26.10935119,4
598141.37,3896957.78,35.21343294,25.07992021,55
691013,3896958,35.20004,26.09984468,12
600906,3896966,35.21323233,25.11029137,2
692023,3896967,35.19992825,26.11093459,3
602830,3896978,35.21314484,25.13142827,0.5
706110,3896987,35.19731294,26.26557596,6
691497,3896997,35.20029915,26.10516713,5
692081,3896999,35.2002055,26.11157878,0.5
686684,3897000,35.20123358,26.05232914,171
692187,3897001,35.20020322,26.11274291,1
691804,3897004,35.20030356,26.10853903,3
690933,3897011,35.20053282,26.09897873,3
604875,3897017,35.21328441,25.15389764,3
644015,3897022,35.20846856,25.58380369,5
633073,3897030,35.21005323,25.463631,1.5
687497,3897034,35.2013883,26.06126243,158.25
691874,3897039,35.20060556,26.10931565,3
704760,3897043,35.19809396,26.25077151,3.2
604029,3897044,35.21361604,25.14460771,4.5
706050,3897056,35.19794696,26.26493463,4
601033,3897057,35.21403993,25.11169768,1
705467,3897057,35.19807555,26.25853551,2
691176,3897063,35.20095511,26.10165849,6.7
691246,3897063,35.20094176,26.10242696,5
692037,3897066,35.20081766,26.11111137,1
655099,3897073,35.2072745,25.70553737,12.5
691757,3897073,35.20093431,26.10803913,2
692127,3897073,35.2008635,26.11210103,2
601183,3897080,35.21423214,25.1133483,2.2
691851,3897095,35.20111457,26.1090762,2.5
688575,3897099,35.20177192,26.07311212,65
691955,3897099,35.20113072,26.11021886,1.5
611702,3897100,35.21329466,25.22890235,1.5
601138,3897109,35.21449813,25.11285753,2
691936,3897117,35.20129655,26.11001447,1.1
622173.77,3897118.55,35.21223961,25.34393124,2
691847,3897120,35.20134061,26.10903811,1.6
650619,3897122,35.2083993,25.65634807,136.4
704545,3897125,35.19887665,26.24843188,6.7
621901.51,3897135.59,35.21242638,25.34094324,7
691921,3897137,35.20147964,26.10985446,1.15
706359,3897137,35.19861326,26.26834669,4.5
706360,3897137,35.19861305,26.26835767,5.5
706392,3897144,35.19866954,26.26871067,6
611711,3897148,35.21372637,25.22900774,2
691980,3897150,35.20158549,26.11050521,1.6
692011,3897150,35.20157956,26.11084553,1.8
691837,3897174,35.20182912,26.10894092,2
691986,3897175,35.20180962,26.11057691,1
692000,3897185,35.20189705,26.11073294,1.1
691887,3897189,35.20195472,26.10949333,2
691720,3897191,35.20200468,26.10766042,2
692007,3897200,35.20203087,26.11081328,2
610667,3897202,35.21432907,25.21754686,50
654967,3897225,35.20866491,25.70411643,68.5
565205.3,3897233.6,35.21860665,24.71810316,42
691132,3897237,35.20253141,26.10121585,7.5
691923,3897241,35.2024164,26.10990067,1
613515,3897242,35.21437098,25.24883717,0.5
608631,3897243,35.21492155,25.19518687,3
691787,3897246,35.20248747,26.10840878,2.2
691430,3897253,35.20261876,26.10449113,6
604709,3897260,35.21549249,25.15210508,2
654008.5,3897263.54,35.20916,25.69359758,78.1
691931,3897264,35.20262212,26.10999386,2.5
691804,3897275,35.20274554,26.10860217,2.8
605075.75,3897276,35.21559833,25.15613599,3
691824,3897278,35.20276875,26.10882243,4.2
686241,3897280,35.20383911,26.04752898,124.57
706158,3897298,35.2001052,26.26618069,3
608168,3897304,35.21552158,25.19010879,23
698093,3897313,35.20186553,26.17765228,106.6
698611,3897323,35.2018532,26.18334116,62
604784,3897327,35.21608867,25.15293752,48
691165,3897329,35.20335414,26.1015995,3
688652,3897332,35.20385705,26.07401086,105
703467,3897361,35.2012223,26.2366571,22.2
601392,3897370,35.21682547,25.11568,1
639214,3897386,35.21242795,25.5311379,2
706318,3897406,35.20104539,26.26796405,4
706296,3897412,35.20110398,26.26772406,6
639207,3897416,35.21269934,25.5310661,1
691805.82,3897424.14,35.20408909,26.1086569,2
601506.324,3897435.264,35.21740227,25.11694399,3
610486,3897443,35.21652168,25.21559098,4
590629.95,3897448.58,35.21856577,24.9974575,3
689234,3897451,35.20481972,26.08042785,50
604512,3897457.5,35.21729358,25.14996608,5
599658,3897466,35.217865,25.09664245,3
652722,3897468,35.21119968,25.67950727,102.2
629162,3897498,35.21478365,25.42074855,397.1
706599,3897503,35.20186153,26.27107292,3.4
607473,3897514,35.21748958,25.18250153,3
640038,3897514,35.21346691,25.54020984,8
706305,3897520,35.20207521,26.26784992,2.1
648811,3897537,35.21240992,25.63656756,225.8
601668,3897551,35.21842927,25.11873443,2
691230,3897557,35.20539626,26.10236607,3.5
706312,3897562,35.20245219,26.26793728,4.5
640270,3897569,35.21393022,25.54276734,10
622238,3897570,35.21630142,25.34470387,0.5
544270.7,3897604.4,35.22309588,24.48810545,2
691082,3897609,35.20589305,26.10075328,15
608411,3897621,35.21835311,25.19282,12
706522,3897622,35.20294958,26.27025753,1
601643.89,3897632.28,35.21916449,25.11847961,10
691169,3897642,35.20617383,26.10171611,10
652054,3897655.92,35.21299501,25.67220585,127
604340,3897658,35.21911908,25.14810202,1
612807,3897666,35.21827331,25.24111811,286
598693,3897667,35.21977268,25.08606521,4
652045,3897667,35.21309624,25.67210905,127
602020,3897680,35.21955645,25.12261746,1
602371,3897681,35.21952965,25.12647367,7
590407,3897706,35.22090676,24.99503643,35
608505.87,3897712.95,35.21917177,25.19387434,10
629477,3897713,35.21668107,25.42424238,390.1
604826,3897724,35.21966333,25.15344955,12
602469,3897740,35.22005153,25.12755765,2.5
649089,3897750,35.21428845,25.63965934,195.6
688255,3897762,35.20780647,26.06975063,103.1
633718,3897765,35.21659276,25.47083468,8
689011,3897771,35.20774535,26.07805305,86.6
638363,3897775,35.21605222,25.52185661,1.5
608197,3897788,35.21988178,25.19049108,6.88
608079,3897801,35.22001172,25.18919646,4
610427,3897807,35.21980966,25.21499175,6
706443,3897820,35.20474982,26.26943999,1
654687,3897823,35.214098,25.70115398,85
604492,3897832,35.22067189,25.14979399,86.2
622151,3897833,35.21868287,25.34378728,1.5
706238,3897835,35.20492715,26.26719336,2.5
602227,3897838,35.22095977,25.12491122,0.5
612630,3897881,35.22023145,25.23920316,237
706478,3897897,35.20543639,26.26984351,1.5
602563,3897905,35.22152944,25.12861093,12
706301,3897908,35.20557192,26.26790324,1.2
601502,3897918,35.22175475,25.11695611,2
615876,3897918,35.22019471,25.27486738,4
604484,3897919,35.22145705,25.14971716,1
651180.69,3897921.16,35.21551781,25.66266342,138.6
546037,3897925,35.22590684,24.50753184,179
649991,3897933,35.2158033,25.64959925,225
601807,3897936,35.22188606,25.12030916,3
610568,3897943,35.22102015,25.21655903,3
617632,3897955,35.22032356,25.29416305,6
542531.3,3897958,35.22635976,24.46901092,4.5
602252,3897963,35.22208413,25.12520143,1.5
655254,3897974,35.2153713,25.70740956,22
541065,3897981,35.2266285,24.45289938,1.5
604919,3897992,35.22206968,25.15450545,1
599460.8,3897999.4,35.22269344,25.0945406,50
704000,3898011,35.20697066,26.24266904,36.63
564700.2,3898017.5,35.22570739,24.71261535,5
687447,3898019,35.21027374,26.06093784,2.4
604925,3898025,35.22236655,25.15457558,2
651541,3898036,35.21649847,25.66664183,124.5
601492,3898044,35.2228917,25.11686181,1
604532,3898053,35.22266009,25.15026154,2
604800,3898060,35.22269518,25.15320677,90
655665,3898061,35.21609168,25.71193989,19
655803,3898061,35.21607024,25.7134555,5
608802,3898064,35.2223044,25.197174,7.5
647184.35,3898064.7,35.21740654,25.61879697,211.9
629805,3898066,35.21982067,25.42790097,349.9
601616,3898070,35.22311352,25.11822735,2.5
559150.8977,3898077.351,35.22659062,24.65164294,8
687519,3898079,35.21080095,26.06174205,4.6
623093,3898099,35.22096544,25.35417492,4
598815.066,3898117.253,35.22381988,25.08746039,3
590483.25,3898117.33,35.22460831,24.99591947,3
590506.72,3898121.88,35.22464721,24.99617784,3
609301,3898125,35.22279998,25.20266415,0.5
590414.148,3898125.096,35.22468457,24.99516109,3
609410,3898127,35.22280611,25.20386191,3.5
600877.664,3898138.883,35.22380919,25.11012407,3
590572.66,3898140.2,35.22480641,24.99690435,2
655146.36,3898141.32,35.21689604,25.70625895,115
687690,3898154,35.21144479,26.06363671,1
648688.71,3898160.88,35.21805135,25.63533729,244
604873,3898163,35.22361611,25.15402191,80
590742.42,3898164.61,35.22501111,24.99877222,2
622773,3898188,35.22180701,25.35067294,4.5
655221,3898197,35.21738633,25.70708922,52
650634,3898205,35.21815847,25.65671115,138
592730,3898219,35.22531932,25.02061614,1
607823,3898228,35.22388878,25.18644013,40
595204,3898230,35.22518626,25.04779943,40
623034,3898237,35.22221669,25.35354745,4
606049,3898250,35.22427657,25.16695313,3
604842,3898257,35.22446679,25.15369333,1
649896,3898265,35.21880995,25.64861638,121
655012,3898265,35.21803157,25.70480661,63.5
590769.6,3898276.7,35.22601921,24.99908324,4
609327,3898279,35.22418547,25.20297028,88
601364.42,3898282.86,35.22505803,25.11548963,3
606983,3898292,35.22455585,25.17721992,3
607590,3898300,35.22456293,25.18388974,55
699216,3898303,35.21056351,26.19021986,4.6
590792.08,3898323.43,35.22643848,24.9993354,2
605544,3898325,35.22500607,25.1614146,1
605544,3898325,35.22500607,25.1614146,3.5
546049,3898327,35.22953101,24.50768628,2.5
600024.27,3898328.68,35.22560591,25.10077125,2.5
603321,3898339,35.22536415,25.13699306,377.3
654943,3898356,35.21886243,25.70406592,79
654939,3898361,35.21890812,25.70402293,79
609490,3898364,35.22493394,25.20477238,5
646916,3898368,35.22017972,25.61590376,178
605412,3898371,35.22543468,25.15997027,15
699092,3898374,35.21122789,26.18887566,2.5
590759.25,3898376.45,35.22691947,24.99898054,4
699072,3898378,35.2112679,26.18865705,1
604921,3898399,35.22573868,25.1545794,7
598940.3,3898441.92,35.22673453,25.0888754,4
605110,3898442,35.22610651,25.15666138,0.5
699125,3898443,35.21184306,26.18925466,3.5
590412,3898449,35.22760499,24.99517314,25
590825,3898453,35.22760366,24.99971143,1
595190.932,3898455.682,35.22722216,25.047682,2
601066.77,3898457.12,35.22665914,25.11224085,3.5
606992,3898521,35.22661936,25.17734862,4
590825.69,3898532.4,35.22831944,24.99972779,4
590824.25,3898534.36,35.22833724,24.99971219,1.9
595306,3898538,35.22795335,25.04895584,2.5
645683,3898548,35.2219822,25.60239256,139.4
645514.14,3898548.62,35.22201233,25.60053789,161.2
609478,3898549,35.22660304,25.20466519,1
608456,3898554,35.22675935,25.19343749,6
598917.53,3898566.49,35.22785983,25.08864023,2
704897,3898600,35.21209475,26.25266287,2
590868,3898630,35.22919553,25.00020348,1
704699,3898640,35.2124956,26.25049906,41.25
602399,3898651,35.22827166,25.12690217,3.5
631188,3898674,35.22512115,25.44318981,281
631178,3898682,35.22519458,25.44308123,250
613479,3898691,35.22743771,25.24864179,280
602211,3898712,35.22884081,25.12484417,3
628831.2,3898732.56,35.22595496,25.41730849,4
602634,3898734,35.22899586,25.12949452,90
560842,3898742,35.23248195,24.67027459,2
609455,3898750,35.22841759,25.20443928,0.5
609060.132,3898752.289,35.22848132,25.20010121,100
610870,3898753,35.22828894,25.21998604,2
610651,3898793,35.22867377,25.21758532,4
599178,3898800,35.22993926,25.09153027,5
590904.13,3898813.97,35.23085087,25.00062083,1.5
590906.768,3898817.924,35.23088628,25.00065025,15
605496.54,3898843,35.22968096,25.16095969,3
602806,3898854,35.23006005,25.13139934,18
606903,3898879,35.2298563,25.17641739,2
622925,3898884,35.2280625,25.35244682,2
649692,3898887,35.22444675,25.646489,168
534617,3898888,35.23505114,24.38208204,49
604928,3898908,35.2303267,25.15472132,4
704912,3898927,35.21503799,26.25290898,30
688112,3898947,35.21851159,26.06845153,0.5
699751,3898952,35.21630486,26.19625108,60
687585,3898964,35.21876355,26.06266852,1
591654,3898978,35.23226132,25.00887866,2
700304,3898979,35.2164378,26.20232934,76
700304,3898979,35.2164378,26.20232934,76
700304,3898979,35.2164378,26.20232934,76
604657,3899000,35.23118447,25.15175548,3
604657,3899000,35.23118447,25.15175548,11
547739,3899004,35.23555599,24.52629711,444
631245.33,3899007.75,35.22812214,25.4438729,7
604956,3899008,35.23122529,25.15504174,10
596773.6,3899014.7,35.23211024,25.06513705,2
645340,3899025,35.22633149,25.59870934,180
687739,3899029,35.21932044,26.0643744,2
645356,3899032,35.22639226,25.59888633,160.45
630207,3899034,35.2284943,25.43247018,10
645905.22,3899038.17,35.22636803,25.60492046,105
645345.5,3899040,35.2264659,25.59877241,180
591587.68,3899040.69,35.23283258,25.00815692,4
591568.77,3899043.55,35.2328601,25.00794945,4
629946,3899066,35.22881666,25.42960792,8
595528.9,3899067.6,35.23270674,25.05146653,5
610515,3899068,35.23116793,25.2161281,18
629979,3899075,35.2288935,25.42997188,1.5
590995,3899085,35.23328613,25.00164934,1
629877,3899086,35.22900589,25.42885305,7
629877,3899086,35.22900589,25.42885305,7
560667.35,3899086.33,35.23559719,24.66838081,1.3
630894,3899092,35.22892757,25.44002669,12
630888,3899096,35.22896441,25.43996141,17
629970,3899100,35.22912003,25.42987696,1.5
630854,3899100,35.22900491,25.43958853,11
630768.11,3899108.22,35.22909022,25.43864626,18
629858,3899114,35.22926076,25.42864875,7
591016.44,3899115.56,35.2335597,25.00188832,3
631107,3899117,35.22912506,25.44237067,5
630888.8,3899129.94,35.22927024,25.43997561,9
629902,3899133,35.22942632,25.42913513,7
630865,3899138,35.22934601,25.43971542,8
629775.28,3899142.34,35.22952694,25.42774446,4
630806.25,3899144.96,35.22941642,25.43907111,7.5
